PartnerNumber,Name,Status,NewEngagement,Phone,Website,Address1Street,Address1City,Address1StateProvince,Address1PostalCode,Address1Country,ShortName,PooledFund,DDRequired,DDEACDone,EACReference,GlobalKeyAccount,UNSecretariatEntity,LevyPotentiallyApplies,ReasonForLevyNotApplying,LevyTreatment,PartnerCategory,Discriminator,CreatedBy,CreatedDate,LastModifiedBy,IsDeleted,DeletedBy
1021,CORDAID Catholic Organisation for Relief and Development Aid,Active,Not allowed,,,,,,,,CORDAID,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,CORDAID Catholic Organisation for Relief and Development Aid,UNOPSPartner,0,NOW(),0,FALSE,0
1035,FHI 360,Active,Not allowed,,,,,,,,FHI 360,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,FHI 360,UNOPSPartner,0,NOW(),0,FALSE,0
1776,African Society for Laboratory Medicine,Active,Allowed,,,,,,,,ASLM,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,African Society for Laboratory Medicine,UNOPSPartner,0,NOW(),0,FALSE,0
1791,Alter Vida,Active,Allowed,,,,,,,,Alter Vida,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,Alter Vida,UNOPSPartner,0,NOW(),0,FALSE,0
1072,OSISA Open Society Initiative for Southern Africa,Active,Allowed,,,,,,,,OSISA,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,OSISA Open Society Initiative for Southern Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1713,Malaria No More,Active,Allowed,,,,,,,,Malaria No More,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Malaria No More,UNOPSPartner,0,NOW(),0,FALSE,0
1700,Digital Good,Active,Allowed,,,,,,,,Digital Good,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Digital Good,UNOPSPartner,0,NOW(),0,FALSE,0
1809,Windward Fund,Active,Allowed,,,,,,,,Windward Fund,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,Windward Fund,UNOPSPartner,0,NOW(),0,FALSE,0
1033,Sheikh Eid Bin Mohammed Al Thani Charity Foundation,Active,Allowed,,,,,,,,Eid Charity,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Sheikh Eid Bin Mohammed Al Thani Charity Foundation,UNOPSPartner,0,NOW(),0,FALSE,0
1697,Romanian Angel Appeal,Active,Allowed,,,,,,,,Romanian Angel Appeal,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Romanian Angel Appeal,UNOPSPartner,0,NOW(),0,FALSE,0
1644,WALIC West Africa Livestock Innovation Centre,Active,Allowed,,,,,,,,WALIC,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,WALIC West Africa Livestock Innovation Centre,UNOPSPartner,0,NOW(),0,FALSE,0
1173,Association for a UN Live Museum,Active,Allowed,,,,,,,,UN Live Museum,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Association for a UN Live Museum,UNOPSPartner,0,NOW(),0,FALSE,0
1800,CAMEG Centrale d'achat des médicaments essentiels génériques et des consommables médicaux,Active,Allowed,,,,,,,,CAMEG,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,CAMEG Centrale d'achat des médicaments essentiels génériques et des consommables,UNOPSPartner,0,NOW(),0,FALSE,0
1055,KARCPP King Abdullah Relief Campaign for the Pakistani People,Active,Allowed,,,,,,,,KARCPP,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,KARCPP King Abdullah Relief Campaign for the Pakistani People,UNOPSPartner,0,NOW(),0,FALSE,0
1766,GCA Global Centre on Adaptation,Active,Allowed,,,,,,,,GCA,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,GCA Global Centre on Adaptation,UNOPSPartner,0,NOW(),0,FALSE,0
1573,INT-NGO International Non-Governmental Organization,Active,Not allowed,,,,,,,,INT-NGO,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,INT-NGO International Non-Governmental Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1587,UNA USA United Nations Association of the USA,Active,Allowed,,,,,,,,UNA-USA,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,UNA USA United Nations Association of the USA,UNOPSPartner,0,NOW(),0,FALSE,0
1796,"JSI Research and Training Institute, Inc.",Active,Allowed,,,,,,,,JSI Institute,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,"JSI Research and Training Institute, Inc.",UNOPSPartner,0,NOW(),0,FALSE,0
1659,Comic Relief,Active,Allowed,,,,,,,,Comic Relief,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Comic Relief,UNOPSPartner,0,NOW(),0,FALSE,0
1658,MFM Menschen für Menschen,Active,Not allowed,,,,,,,,MFM,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,MFM Menschen für Menschen,UNOPSPartner,0,NOW(),0,FALSE,0
1740,PATH,Active,Allowed,,,,,,,,PATH,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,PATH,UNOPSPartner,0,NOW(),0,FALSE,0
1152,Silatech,Active,Allowed,,,,,,,,Silatech,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Silatech,UNOPSPartner,0,NOW(),0,FALSE,0
1160,Tearfund,Active,Allowed,,,,,,,,Tearfund,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Tearfund,UNOPSPartner,0,NOW(),0,FALSE,0
1665,ClimateWorks Foundation,Active,Allowed,,,,,,,,ClimateWorks Foundation,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,ClimateWorks Foundation,UNOPSPartner,0,NOW(),0,FALSE,0
1808,THPS Tanzania Health Promotion Support,Active,Allowed,,,,,,,,THPS,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,THPS Tanzania Health Promotion Support,UNOPSPartner,0,NOW(),0,FALSE,0
1736,TMEA TradeMark East Africa,Active,Allowed,,,,,,,,TMEA,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,TMEA TradeMark East Africa,UNOPSPartner,0,NOW(),0,FALSE,0
1159,TDH Terre des Hommes Italy,Active,Allowed,,,,,,,,TDH Italy,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,TDH Terre des Hommes Italy,UNOPSPartner,0,NOW(),0,FALSE,0
1666,CRS Catholic Relief Services,Active,Allowed,,,,,,,,Catholic Relief Services,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,CRS Catholic Relief Services,UNOPSPartner,0,NOW(),0,FALSE,0
1013,CBHF Clinton Bush Haiti Fund,Active,Allowed,,,,,,,,CBHF,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,CBHF Clinton Bush Haiti Fund,UNOPSPartner,0,NOW(),0,FALSE,0
1794,One Earth,Active,Allowed,,,,,,,,One Earth,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,One Earth,UNOPSPartner,0,NOW(),0,FALSE,0
1094,IsraAID Israel Forum for  International Humanitarian Aid,Active,Allowed,,,,,,,,IsraAID,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IsraAID Israel Forum for International Humanitarian Aid,UNOPSPartner,0,NOW(),0,FALSE,0
1663,Association IPE,Active,Allowed,,,,,,,,Association IPE,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Association IPE,UNOPSPartner,0,NOW(),0,FALSE,0
1797,LDSC Later Day Saints Charities,Active,Allowed,,,,,,,,LDSC,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,LDSC Later Day Saints Charities,UNOPSPartner,0,NOW(),0,FALSE,0
1454,World Vision,Active,Allowed,,,,,,,,World Vision,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,World Vision,UNOPSPartner,0,NOW(),0,FALSE,0
1655,MFSL Médecins Sans Frontières Logistics,Active,Allowed,,,,,,,,MSFL,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,MFSL Médecins Sans Frontières Logistics,UNOPSPartner,0,NOW(),0,FALSE,0
1005,AmeriCares Foundation,Active,Not allowed,,,,,,,,AmeriCares Foundation,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,AmeriCares Foundation,UNOPSPartner,0,NOW(),0,FALSE,0
1789,Center for Health Policies and Studies PAS Center,Active,Allowed,,,,,,,,PAS Center,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,Center for Health Policies and Studies PAS Center,UNOPSPartner,0,NOW(),0,FALSE,0
1053,IRW Islamic Relief Worldwide,Active,Allowed,,,,,,,,IRW,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IRW Islamic Relief Worldwide,UNOPSPartner,0,NOW(),0,FALSE,0
1731,KNCV Koninklijke Nederlandse Centrale Vereniging tot bestrijding der Tuberculose,Active,Allowed,,,,,,,,KNCV,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,KNCV Koninklijke Nederlandse Centrale Vereniging tot bestrijding der Tuberculose,UNOPSPartner,0,NOW(),0,FALSE,0
1721,PSI Population Services International,Active,Allowed,,,,,,,,PSI,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,PSI Population Services International,UNOPSPartner,0,NOW(),0,FALSE,0
1584,OBR-NGO (National),Active,Not allowed,,,,,,,,OBR-NGO (National),No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,OBR-NGO (National),UNOPSPartner,0,NOW(),0,FALSE,0
1747,AFC Asian Football Confederation,Active,Allowed,,,,,,,,AFC,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,AFC Asian Football Confederation,UNOPSPartner,0,NOW(),0,FALSE,0
1453,UMCOR United Methodist Committee on Relief,Active,Allowed,,,,,,,,UMCOR,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,UMCOR United Methodist Committee on Relief,UNOPSPartner,0,NOW(),0,FALSE,0
1661,GCDP Global Commission on Drug Policy,Active,Allowed,,,,,,,,GCDP,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,GCDP Global Commission on Drug Policy,UNOPSPartner,0,NOW(),0,FALSE,0
1673,Devnet International,Active,Allowed,,,,,,,,Devnet International,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Devnet International,UNOPSPartner,0,NOW(),0,FALSE,0
1451,Millennium Promise,Active,Allowed,,,,,,,,Millennium Promise,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Millennium Promise,UNOPSPartner,0,NOW(),0,FALSE,0
1450,American Red Cross,Active,Allowed,,,,,,,,American Red Cross,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,American Red Cross,UNOPSPartner,0,NOW(),0,FALSE,0
1701,PBSP Philippine Business for Social Progress,Active,Allowed,,,,,,,,PBSP,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,PBSP Philippine Business for Social Progress,UNOPSPartner,0,NOW(),0,FALSE,0
1744,National Geographic Society,Active,Allowed,,,,,,,,National Geographic Society,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,National Geographic Society,UNOPSPartner,0,NOW(),0,FALSE,0
1052,Interpeace,Active,Allowed,,,,,,,,Interpeace,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Interpeace,UNOPSPartner,0,NOW(),0,FALSE,0
1050,IFA International Fertilizer Industry Association,Active,Allowed,,,,,,,,IFA,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IFA International Fertilizer Industry Association,UNOPSPartner,0,NOW(),0,FALSE,0
1012,Caritas Internationalis,Active,Not allowed,,,,,,,,Caritas Internationalis,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Caritas Internationalis,UNOPSPartner,0,NOW(),0,FALSE,0
1699,Sustainable Markets Foundation,Active,Allowed,,,,,,,,Sustainable Markets Foundation,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Sustainable Markets Foundation,UNOPSPartner,0,NOW(),0,FALSE,0
1814,SES Socios en Salud Sucursal Peru,Active,Allowed,,,,,,,,SES Peru,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,SES Socios en Salud Sucursal Peru,UNOPSPartner,0,NOW(),0,FALSE,0
1037,FPN Fundacion Patagonia Natural,Active,Allowed,,,,,,,,FPN,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,FPN Fundacion Patagonia Natural,UNOPSPartner,0,NOW(),0,FALSE,0
1668,Soins de santé primaires en milieu rural (SANRU),Active,Allowed,,,,,,,,SANRU,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Soins de santé primaires en milieu rural (SANRU),UNOPSPartner,0,NOW(),0,FALSE,0
1569,Hammer Forum,Active,Allowed,,,,,,,,Hammer Forum,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Hammer Forum,UNOPSPartner,0,NOW(),0,FALSE,0
1574,NAT-NGO Non-Governmental Organization,Active,Not allowed,,,,,,,,NAT-NGO,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,NAT-NGO Non-Governmental Organization,UNOPSPartner,0,NOW(),0,FALSE,0
1771,CHAG Christian Health Association of Ghana,Active,Allowed,,,,,,,,CHAG,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,CHAG Christian Health Association of Ghana,UNOPSPartner,0,NOW(),0,FALSE,0
1452,Save the Children,Active,Allowed,,,,,,,,Save the Children,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Save the Children,UNOPSPartner,0,NOW(),0,FALSE,0
1825,IFRC International Federation of Red Cross and Red Crescent Societies,Active,Allowed,,,,,,,,IFRC,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,IFRC International Federation of Red Cross and Red Crescent Societies,UNOPSPartner,0,NOW(),0,FALSE,0
1714,QRCS Qatar Red Crescent Society,Active,Allowed,,,,,,,,QRCS,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,QRCS Qatar Red Crescent Society,UNOPSPartner,0,NOW(),0,FALSE,0
1627,IRC International Rescue Committee,Active,Allowed,,,,,,,,IRC,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IRC International Rescue Committee,UNOPSPartner,0,NOW(),0,FALSE,0
1626,OXFAM International,Active,Allowed,,,,,,,,Oxfam,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,OXFAM International,UNOPSPartner,0,NOW(),0,FALSE,0
1647,Woord en Daad,Active,Allowed,,,,,,,,Woord en Daad,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Woord en Daad,UNOPSPartner,0,NOW(),0,FALSE,0
1824,Amref Health Africa in Kenya,Active,Allowed,,,,,,,,Amref Health,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,Amref Health Africa in Kenya,UNOPSPartner,0,NOW(),0,FALSE,0
1583,OBR-NGO (International),Active,Not allowed,,,,,,,,OBR-NGO (International),No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,OBR-NGO (International),UNOPSPartner,0,NOW(),0,FALSE,0
1155,SSACONG Congregation of the Sisters of Saint Anne,Active,Allowed,,,,,,,,SSACONG,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,SSACONG Congregation of the Sisters of Saint Anne,UNOPSPartner,0,NOW(),0,FALSE,0
1667,RBM Roll Back Malaria,Active,Allowed,,,,,,,,RBM,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,RBM Roll Back Malaria,UNOPSPartner,0,NOW(),0,FALSE,0
1601,IUCN International Union for Conservation of Nature,Active,Allowed,,,,,,,,IUCN,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IUCN International Union for Conservation of Nature,UNOPSPartner,0,NOW(),0,FALSE,0
1047,IATI-TF International Aid Transparency Initiative Trust Fund,Active,Not allowed,,,,,,,,IATI Trust Fund,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IATI-TF International Aid Transparency Initiative Trust Fund,UNOPSPartner,0,NOW(),0,FALSE,0
1686,The Defeat-NCD Partnership,Active,Allowed,,,,,,,,Defeat-NCD Partnership,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,The Defeat-NCD Partnership,UNOPSPartner,0,NOW(),0,FALSE,0
1157,Stop TB Partnership,Active,Allowed,,,,,,,,Stop TB Partnership,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,Stop TB Partnership,UNOPSPartner,0,NOW(),0,FALSE,0
1672,SUN Scaling Up Nutrition Movement,Active,Allowed,,,,,,,,SUN,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,SUN Scaling Up Nutrition Movement,UNOPSPartner,0,NOW(),0,FALSE,0
1040,Global Alliance for Clean Cookstoves,Active,Allowed,,,,,,,,Global Alliance for Clean Cookstoves,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Global Alliance for Clean Cookstoves,UNOPSPartner,0,NOW(),0,FALSE,0
1662,GHL Global Humanitarian Lab,Active,Allowed,,,,,,,,GHL,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,GHL Global Humanitarian Lab,UNOPSPartner,0,NOW(),0,FALSE,0
1046,IATI International Aid Transparency Initiative,Active,Allowed,,,,,,,,IATI,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IATI International Aid Transparency Initiative,UNOPSPartner,0,NOW(),0,FALSE,0
1820,CoNISMa Consorzio Nazionale Interuniversitario per le Scienze del Mare,Active,Allowed,,,,,,,,CoNISMa,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,CoNISMa Consorzio Nazionale Interuniversitario per le Scienze del Mare,UNOPSPartner,0,NOW(),0,FALSE,0
1694,DIIS Danish Institute for International Studies,Active,Allowed,,,,,,,,Danish Institute for International Studi,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,DIIS Danish Institute for International Studies,UNOPSPartner,0,NOW(),0,FALSE,0
1804,ITRC International Tuberculosis Research Center,Active,Allowed,,,,,,,,ITRC,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,ITRC International Tuberculosis Research Center,UNOPSPartner,0,NOW(),0,FALSE,0
1692,University of Oxford,Active,Allowed,,,,,,,,University of Oxford,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,University of Oxford,UNOPSPartner,0,NOW(),0,FALSE,0
1597,IFPRI International Food Policy Research Institute,Active,Allowed,,,,,,,,IFPRI,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,IFPRI International Food Policy Research Institute,UNOPSPartner,0,NOW(),0,FALSE,0
1676,SwedBio Swedish International Biodiversity Programme,Active,Allowed,,,,,,,,SwedBio,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,SwedBio Swedish International Biodiversity Programme,UNOPSPartner,0,NOW(),0,FALSE,0
1709,Columbia University,Active,Allowed,,,,,,,,Columbia University,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,Columbia University,UNOPSPartner,0,NOW(),0,FALSE,0
1821,University of Genova,Active,Allowed,,,,,,,,University of Genova,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,University of Genova,UNOPSPartner,0,NOW(),0,FALSE,0
1695,University of Notre Dame,Active,Allowed,,,,,,,,University of Notre Dame,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,University of Notre Dame,UNOPSPartner,0,NOW(),0,FALSE,0
1640,UPNFM National Pedagogical University Francisco Morazan,Active,Allowed,,,,,,,,UPNFM,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,UPNFM National Pedagogical University Francisco Morazan,UNOPSPartner,0,NOW(),0,FALSE,0
1830,LSTM Liverpool School of Tropical Medicine,Active,Allowed,,,,,,,,LSTM,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,LSTM Liverpool School of Tropical Medicine,UNOPSPartner,0,NOW(),0,FALSE,0
1048,ICARDA International Center for Agricultural Research in the Dry Areas,Active,Allowed,,,,,,,,ICARDA,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,ICARDA International Center for Agricultural Research in the Dry Areas,UNOPSPartner,0,NOW(),0,FALSE,0
1719,GELI Global Executive Leadership,Active,Allowed,,,,,,,,GELI,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,GELI Global Executive Leadership,UNOPSPartner,0,NOW(),0,FALSE,0
1019,CLAEH Latin American Centre for Human Economy,Active,Allowed,,,,,,,,CLAEH,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,CLAEH Latin American Centre for Human Economy,UNOPSPartner,0,NOW(),0,FALSE,0
1003,ACFE Association of Certified Fraud Examiners,Active,Allowed,,,,,,,,ACFE,No,Yes,No,,FALSE,FALSE,Potentially applies,,Please consult funding source,ACFE Association of Certified Fraud Examiners,UNOPSPartner,0,NOW(),0,FALSE,0
1443,IBRD International Bank of Reconstruction and Development,Active,Allowed,,,,,,,,IBRD,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1547,IFC International Finance Corporation,Active,Allowed,,,,,,,,IFC,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1444,IDA International Development Association,Active,Allowed,,,,,,,,IDA,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1546,MIGA Multilateral Investment Guarantee Agency,Active,Allowed,,,,,,,,MIGA,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1646,The World Bank,Active,Allowed,,,,,,,,WB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1628,ICSID International Centre for Settlement of Investment Disputes,Active,Allowed,,,,,,,,ICSID,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,WBG World Bank Group,UNOPSPartner,0,NOW(),0,FALSE,0
1817,OFID OPEC Fund for International Development,Active,Allowed,,,,,,,,OFID,No,Yes,Yes,,FALSE,FALSE,Potentially applies,,Please consult funding source,OFID OPEC Fund for International Development,UNOPSPartner,0,NOW(),0,FALSE,0
1011,CAF Development Bank of Latin America,Active,Allowed,,,,,,,,CAF,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,CAF Development Bank of Latin America,UNOPSPartner,0,NOW(),0,FALSE,0
1442,IADB Inter-American Development Bank,Active,Allowed,,,,,,,,IADB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,IADB Inter-American Development Bank,UNOPSPartner,0,NOW(),0,FALSE,0
1568,BCIE Central American Bank for Economic Integration,Active,Allowed,,,,,,,,BCIE,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,BCIE Central American Bank for Economic Integration,UNOPSPartner,0,NOW(),0,FALSE,0
1571,IsDB Islamic Development Bank,Active,Allowed,,,,,,,,IsDB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,IsDB Islamic Development Bank,UNOPSPartner,0,NOW(),0,FALSE,0
1439,CDB Caribbean Development Bank,Active,Allowed,,,,,,,,CDB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,CDB Caribbean Development Bank,UNOPSPartner,0,NOW(),0,FALSE,0
1437,AfDB African Development Bank,Active,Allowed,,,,,,,,AFDB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,AfDB African Development Bank,UNOPSPartner,0,NOW(),0,FALSE,0
1438,ADB Asian Development Bank,Active,Allowed,,,,,,,,ADB,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,ADB Asian Development Bank,UNOPSPartner,0,NOW(),0,FALSE,0
1441,EBRD European Bank for Reconstruction and Development,Active,Allowed,,,,,,,,EBRD,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,EBRD European Bank for Reconstruction and Development,UNOPSPartner,0,NOW(),0,FALSE,0
1250,IMF International Monetary Fund,Active,Allowed,,,,,,,,IMF,No,No,No,,FALSE,FALSE,Does not apply,3b) Funds from UN entity,,IMF International Monetary Fund,UNOPSPartner,0,NOW(),0,FALSE,0
1572,AFESD Arab Fund for Economic and Social Development,Active,Allowed,,,,,,,,AFESD,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,AFESD Arab Fund for Economic and Social Development,UNOPSPartner,0,NOW(),0,FALSE,0
1440,CFC Common Fund for Commodities,Active,Allowed,,,,,,,,CFC,No,Yes,No,,FALSE,FALSE,Does not apply,3d) International Financial Institution,,CFC Common Fund for Commodities,UNOPSPartner,0,NOW(),0,FALSE,0
1459,EIF-1 Enhanced Integrated Framework Phase 1,Active,Allowed,,,,,,,,EIF Phase 1,Yes,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,EIF Enhanced Integrated Framework,UNOPSPartner,0,NOW(),0,FALSE,0
1654,EIF-2 Enhanced Integrated Framework Phase 2,Active,Allowed,,,,,,,,EIF Phase 2,Yes,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,EIF Enhanced Integrated Framework,UNOPSPartner,0,NOW(),0,FALSE,0
1018,Cities Alliance,Active,Allowed,,,,,,,,Cities Alliance,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,Cities Alliance,UNOPSPartner,0,NOW(),0,FALSE,0
1045,GPE Global Partnership for Education,Active,Allowed,,,,,,,,GPE,No,Yes,No,,FALSE,FALSE,Does not apply,3a) Vertical Fund,,GPE Global Partnership for Education,UNOPSPartner,0,NOW(),0,FALSE,0
1054,SEforALL Sustainable Energy for All,Active,Allowed,,,,,,,,SEforALL,Yes,No,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,SEforALL Sustainable Energy for All,UNOPSPartner,0,NOW(),0,FALSE,0
1060,Nutrition International,Active,Allowed,,,,,,,,Nutrition International,No,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,Nutrition International,UNOPSPartner,0,NOW(),0,FALSE,0
1068,Nansen Initiative,Active,Allowed,,,,,,,,Nansen Initiative,No,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,Nansen Initiative,UNOPSPartner,0,NOW(),0,FALSE,0
1150,ARISE Private Sector Alliance for Disaster Resilient Societies (formerly R!SE),Active,Allowed,,,,,,,,ARISE,No,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,ARISE Private Sector Alliance for Disaster Resilient Societies (formerly R!SE),UNOPSPartner,0,NOW(),0,FALSE,0
1156,Somalia Stability Fund,Active,Allowed,,,,,,,,SSF,No,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,Somalia Stability Fund,UNOPSPartner,0,NOW(),0,FALSE,0
1172,UNITAID International Drug Purchase Facility,Active,Allowed,,,,,,,,UNITAID,No,Yes,No,,FALSE,FALSE,Does not apply,4) Pooled Fund,,UNITAID International Drug Purchase Facility,UNOPSPartner,0,NOW(),0,FALSE,0
